(written by ASE)

2304 atoms
2 atom types

0.0      26.981400000000001  xlo xhi
0.0                 31.1556  ylo yhi
0.0      29.284400000000002  zlo zhi

Atoms # atomic

     1   2      1.2284312866782716      1.4274502355922041      1.5172364662911562
     2   1      1.2051618892990204      1.4427550008417871     0.54628133437603066
     3   1     0.41110571130980955      1.8668062566322643      1.7985417307577138
     4   2      3.5074218002735131      2.5743329131803288      2.4563677328596532
     5   1      2.6982223819635505      2.1462164737297647      2.1297081386915306
     6   1      3.4606937928137569      3.4764905815006006      2.1019139141593657
     7   2      1.0487277459454016      1.3530847578918743      5.9321881634454083
     8   1      1.0755361427188339       1.368087891271883      6.9006830601636171
     9   1      1.8560214943287126      1.8152705827681379      5.6537531726558381
    10   2      3.3327390854280052      2.6633422169724521      5.1845745671579184
    11   1      3.4134019805104292      2.6349422753274663      4.2176770457096557
    12   1       4.131756258809637      2.2184827204189101      5.5096122777583991
    13   2      3.3185068066327963      5.1019860433448647       1.425596861594413
    14   1      3.3071082873692346      5.0706023479304401     0.45597151581759593
    15   1      2.5048739155912876      5.5625251991666937      1.6786455488544165
    16   2      1.0230669181802035      6.4839756467018912      2.1842740785064398
    17   1        1.01826909477183      6.5599133890582459      3.1498754896903516
    18   1      1.0662710454888267      7.3987366660203984      1.8624758131423247
    19   2      3.2537289625954227      5.2899218867094557      5.9547566938496077
    20   1      3.2445818613836854      5.2587544883890818      6.9248113667854589
    21   1      3.2731073066739715      4.3595904191955235      5.6796179756635992
    22   2      1.0268435563969591      6.6036283821989707      4.9871393247858418
    23   1     0.25399900242456569       6.134582589524963      5.3366500004736395
    24   1       1.798705870894967       6.122662710183711      5.3253674857400011
    25   2      1.1258535003758401      9.0878831385263883      1.3133438307396637
    26   1     0.36834654745486317      9.5961914992843411      1.6411310561302499
    27   1      1.9119770109539804       9.565580129098695      1.6231863647816647
    28   2      3.3575019867122968       10.45358986332017      2.1749964273877174
    29   1      3.3858694765898907      10.463733423285792      3.1450434893049426
    30   1      4.1670120460417763      9.9940777930709466       1.901326890987926
    31   2      1.1827015347661931      9.1890993399320173      5.8745615710244001
    32   1      1.1479147423857874      9.1302212598002335      6.8424368552585122
    33   1      1.1198018487203745      8.2744174672721424      5.5563896925403462
    34   2      3.3662320537616295      10.513810532904717      4.9158088790848549
    35   1      2.5889774138511124       10.04170336172314      5.2577553217064183
    36   1      4.1265731017571579      10.035030469005532      5.2780167652378607
    37   2      3.3966908663908324      13.076785872485635      1.3788331116374952
